date,block_time,tx_vol,tx_number,tx_fees,m_total,_m_circ_wh_bill_1,_m_circ_mc_lifo_1,_m_circ_mc_fifo_1,_dormancy_1,_sdd_1
12/04/07,2012-04-07,34746478225752.0,6080.0,370891690.0,872935000000000.0,13388281257747,375810984406,375810984406,4.781321332034794,166134077553870.8
12/04/08,2012-04-08,126316047859292.0,5915.0,389195527.0,873580000000000.0,10533478624010,428559954966,428559954966,0.6834566958673931,86331548704941.94
12/04/09,2012-04-09,164215544499027.0,6617.0,384716990.0,874330000000000.0,19944493136737,476445373553,476445373553,3.2288180173003376,530222108799246.4
12/04/10,2012-04-10,83006656504133.0,8468.0,699130937.0,875060000000000.0,21625298929259,479673635024,479673635024,1.821847344861932,151225456757922.75
12/04/11,2012-04-11,151865598688216.0,7858.0,524550745.0,875795000000000.0,23958931114585,653171488308,653171488308,3.824536266539858,580815489822872.9
12/04/12,2012-04-12,128575393971700.0,8290.0,627057008.0,876500000000000.0,24638914796196,1130396456137,1130396456137,4.1958253217237935,539479893777076.06
12/04/13,2012-04-13,83752790669124.0,7041.0,410579243.0,877135000000000.0,19465589235589,386478785504,386478785504,2.934560516541527,245777632647780.53
12/04/14,2012-04-14,99745843729218.0,8027.0,608591529.0,877750000000000.0,15794514149053,369358945146,369358945146,1.5003853709068773,149657204740084.0
12/04/15,2012-04-15,127807863161439.0,7371.0,369750206.0,878445000000000.0,16108222871218,463940717900,463940717900,2.265311763546541,289524655893357.56
12/04/16,2012-04-16,161977203172945.0,8577.0,597850946.0,878980000000000.0,23063990472525,390583431630,390583431630,2.018017445351851,326872821752307.0
12/04/17,2012-04-17,113950717625959.0,7805.0,672206006.0,879730000000000.0,19202160416002,418251312141,418251312141,1.5611917463441598,177898919847644.56
12/04/18,2012-04-18,103984007526414.0,8580.0,621412925.0,880405000000000.0,19239223461853,328931950784,328931950784,2.380397290634658,247523249785211.8
12/04/19,2012-04-19,69407967336616.0,7900.0,584943097.0,881055000000000.0,19014192864567,698016401695,698016401695,2.92263726114379,202854311558245.88
12/04/20,2012-04-20,286438957021574.0,8285.0,722135160.0,881840000000000.0,23203361336264,437621401279,437621401279,0.980360184795013,280813348838166.84
12/04/21,2012-04-21,122798395723726.0,7201.0,493120932.0,882610000000000.0,14343516684938,326019814032,326019814032,1.317278265050279,161759657669909.8
12/04/22,2012-04-22,95463825936698.0,6354.0,486652314.0,883380000000000.0,15055138615920,568354842800,568354842800,3.0019645262355104,286579019000691.9
12/04/23,2012-04-23,78456059978637.0,7104.0,428070220.0,884080000000000.0,16058657835466,311610822706,311610822706,2.644300334059759,207461385610523.34
12/04/24,2012-04-24,74969344131401.0,7660.0,655608110.0,884755000000000.0,17740569358412,727030887501,727030887501,3.2399358887820995,242895868609783.5
12/04/25,2012-04-25,101849521337456.0,7557.0,552832728.0,885445000000000.0,28857070142899,274714072302,274714072302,20.21877820929862,2059272882645249.2
12/04/26,2012-04-26,185782646818449.0,10099.0,1240886862.0,886080000000000.0,18841398547074,445927141255,445927141255,1.3700329847469765,254528354134875.25
12/04/27,2012-04-27,146799692652653.0,7195.0,688570856.0,886855000000000.0,14163687566036,559120058634,559120058634,0.7942280012265661,116592426476193.6
12/04/28,2012-04-28,88924739661441.0,7427.0,686687116.0,887530000000000.0,13021885198844,315641537319,315641537319,1.3860337628630417,123252691524564.69
12/04/29,2012-04-29,98903558791801.0,7729.0,406208503.0,888290000000000.0,11952685121764,335744070715,335744070715,0.9643987464913621,95382468122348.38
12/04/30,2012-04-30,110468906141341.0,9413.0,513386643.0,889185000000000.0,14230929018001,443213705141,443213705141,4.016541644372689,443702961924994.1
12/05/01,2012-05-01,109085028370891.0,10208.0,673048886.0,890080000000000.0,17070901779913,1022904801408,1022904801408,2.3180059571634124,252859745601067.0
12/05/02,2012-05-02,108394056461852.0,9978.0,693450193.0,890930000000000.0,17488442076723,529787641495,529787641495,1.4443992506926318,156564293933034.56
12/05/03,2012-05-03,121689806637058.0,14002.0,1129578945.0,891680000000000.0,16723661972504,368711318577,368711318577,1.4387443458755205,175080521249755.53
12/05/04,2012-05-04,112667424404413.0,14098.0,1045653352.0,892465000000000.0,26041088438077,785920192748,785920192748,2.291461201295485,258173031672605.44
12/05/05,2012-05-05,120460083182307.0,12998.0,787065714.0,893270000000000.0,13769015686733,337486116245,337486116245,0.9985001565357177,120279411913841.25
12/05/06,2012-05-06,65891972959948.0,11150.0,736267072.0,894105000000000.0,21968142847010,1105332565693,1105332565693,10.690396012974224,704411285018034.5
12/05/07,2012-05-07,219313172423816.0,18247.0,1349373830.0,894925000000000.0,17752966003684,697600426874,697600426874,0.7489408541388244,164252594678992.9
12/05/08,2012-05-08,389886981975069.0,17719.0,1237444677.0,895775000000000.0,24786820170784,420781698507,420781698507,0.5679574339391711,221439209808854.6
12/05/09,2012-05-09,235646956362576.0,17245.0,1413032343.0,896655000000000.0,20134742943938,318535926602,318535926602,1.0607945796103495,249973014011099.1
12/05/10,2012-05-10,120067355488417.0,11782.0,883074595.0,897485000000000.0,18283889743850,560252247327,560252247327,2.253038518708792,270516376754908.3
12/05/11,2012-05-11,153974673919502.0,19061.0,1228912955.0,898130000000000.0,21519831424773,334543539934,334543539934,1.637411032061519,252119829733872.0
12/05/12,2012-05-12,320256487893094.0,18326.0,1093265347.0,898845000000000.0,18954617632068,2986392333200,2986392333200,4.929770069344666,1578790848528830.5
12/05/13,2012-05-13,150961859855857.0,14737.0,1180632246.0,899485000000000.0,11803227485090,634248267435,634248267435,2.033867536325749,307036425984186.6
12/05/14,2012-05-14,230692508375251.0,28349.0,2781385804.0,900185000000000.0,26715354646429,306185799676,306185799676,3.0030441109398773,692779778714246.0
12/05/15,2012-05-15,374245293647653.0,22235.0,2040042864.0,900880000000000.0,18070021877193,366587353633,366587353633,0.830616488778082,310854311751340.7
12/05/16,2012-05-16,343774303646577.0,18078.0,1300828295.0,901530000000000.0,16584723381333,588613620994,588613620994,0.9059868385545939,311454994537076.5
12/05/17,2012-05-17,345611618135476.0,16935.0,1171657133.0,902135000000000.0,21789435011490,321217833559,321217833559,1.5742886595929404,544092451054255.0
12/05/18,2012-05-18,187620640600932.0,24481.0,1713407882.0,902715000000000.0,22090344564114,313419243583,313419243583,1.4728676668678529,276340375178151.2
12/05/19,2012-05-19,123262002713791.0,35404.0,3184803518.0,903440000000000.0,21790942851563,276068498104,276068498104,2.860263839202182,352561849109899.2
12/05/20,2012-05-20,201901875302653.0,31460.0,2000678014.0,904185000000000.0,16891094139817,374794016858,374794016858,1.9962247852792427,403041527673521.56
12/05/21,2012-05-21,381866769699198.0,31604.0,1956744229.0,904875000000000.0,18435462055158,287032019741,287032019741,0.9816747210008636,374868954603970.8
12/05/22,2012-05-22,406236455810710.0,23480.0,1276867573.0,905505000000000.0,22313920484262,350157562251,350157562251,1.1466171714308782,465797695893792.56
12/05/23,2012-05-23,180650940051700.0,27432.0,1909824774.0,906080000000000.0,18318866129157,389605687599,389605687599,1.4770436391471744,266829321909322.7
12/05/24,2012-05-24,112864865816397.0,26589.0,1942496160.0,906730000000000.0,15156376531563,226480501470,226480501470,2.6563963499830416,299813817596005.94
12/05/25,2012-05-25,243806735739354.0,28999.0,1927748871.0,907355000000000.0,16052506771049,316533394512,316533394512,0.5912789550927543,144157791952545.2
12/05/26,2012-05-26,483193595270128.0,23279.0,1559276857.0,907960000000000.0,14874145311363,388299122051,388299122051,0.6553231746675916,316647960831478.75
12/05/27,2012-05-27,202223762829637.0,26447.0,1756635855.0,908670000000000.0,13596386801536,327441858710,327441858710,1.1477128693200318,232094815081899.53
12/05/28,2012-05-28,213707619088823.0,29888.0,1949232691.0,909465000000000.0,17641542959928,392812770062,392812770062,0.9835108063747754,210183752778485.7
12/05/29,2012-05-29,316898541326641.0,29816.0,1697474696.0,910175000000000.0,20715090921026,380678942929,380678942929,0.6387519725965968,202419568385382.97
12/05/30,2012-05-30,239097027055624.0,25580.0,1886991539.0,910805000000000.0,18955657281194,277583165970,277583165970,0.6869279019560741,164242419159259.75
12/05/31,2012-05-31,479132062921271.0,21013.0,1252807933.0,911460000000000.0,28328963287636,344793947038,344793947038,3.052713019635407,1462652686604542.8
12/06/01,2012-06-01,296959876537252.0,27069.0,1641795479.0,912150000000000.0,26360967200196,368430907264,368430907264,0.6681474582808717,198412986719773.56
12/06/02,2012-06-02,199119405032235.0,12800.0,713557653.0,912910000000000.0,14889725294951,457466886309,457466886309,0.7662071588151971,152566713594725.1
12/06/03,2012-06-03,173149236393936.0,33601.0,1927101479.0,913710000000000.0,15584004544392,386453873935,386453873935,1.112792441180321,192679161455321.8
12/06/04,2012-06-04,464531315018125.0,45938.0,2876057062.0,914475000000000.0,30499794704409,367291754099,367291754099,1.1300623694212062,524949358519738.06
12/06/05,2012-06-05,453475543504066.0,44364.0,3014138721.0,915250000000000.0,23227771602725,300846671504,300846671504,0.4794841676326991,217434343518839.3
12/06/06,2012-06-06,250955433063773.0,15937.0,1127363476.0,915985000000000.0,21938736644447,315415819367,315415819367,1.2294599727586752,308539659898233.9
12/06/07,2012-06-07,484114367447144.0,33203.0,2141110510.0,916750000000000.0,23422587808517,360130011643,360130011643,0.3852102966281578,186485839086278.72
12/06/08,2012-06-08,546283952628186.0,23897.0,1649528686.0,917445000000000.0,24232113745854,379956192022,379956192022,0.35687443792483087,194954778541550.7
12/06/09,2012-06-09,139428235453371.0,33050.0,2271134789.0,918150000000000.0,22789558668826,343247572619,343247572619,0.9105897121055786,126961916780878.67
12/06/10,2012-06-10,329253617809462.0,40721.0,2533678545.0,919005000000000.0,15210208242066,388876838656,388876838656,0.2939299714514524,96777506483028.84
12/06/11,2012-06-11,304401395410026.0,32531.0,1825002065.0,919835000000000.0,27987067092065,379621625210,379621625210,0.7567236413572651,230347732368914.0
12/06/12,2012-06-12,258963592543866.0,18243.0,1126003378.0,920535000000000.0,26108604041532,434781368713,434781368713,1.5239259762400272,394641345578035.4
12/06/13,2012-06-13,243181284913368.0,56794.0,3794582440.0,921315000000000.0,23753886795380,359810228443,359810228443,0.6929567872067465,168514121902379.34
12/06/14,2012-06-14,483804559311461.0,61938.0,3872082266.0,922065000000000.0,19199726717941,411658330815,411658330815,0.43713688767196246,211488819298927.47
12/06/15,2012-06-15,346872251448145.0,54986.0,3356188777.0,922845000000000.0,27964739535779,504573571326,504573571326,0.6037331652143955,209418282291838.53
12/06/16,2012-06-16,390034919610111.0,43282.0,2760666426.0,923640000000000.0,20305022712292,324504456808,324504456808,0.5593469689320434,218164850061575.78
12/06/17,2012-06-17,141538394205679.0,43909.0,2651810146.0,924420000000000.0,18270303341784,321052162458,321052162458,1.7909417198092585,253487015137761.3
12/06/18,2012-06-18,251787083459767.0,39071.0,2788555011.0,925240000000000.0,20378562241946,344964372025,344964372025,0.8430617671283542,212272063521693.88
12/06/19,2012-06-19,211940277364751.0,35962.0,2523371280.0,926115000000000.0,20812876051225,419537494705,419537494705,1.3057711191369137,276745493164761.75
12/06/20,2012-06-20,171571533744386.0,32246.0,2170024435.0,926850000000000.0,24809367247981,376740964394,376740964394,4.005946456760573,687306377684299.8
12/06/21,2012-06-21,104638610848540.0,26782.0,3145712954.0,927575000000000.0,20025965373297,282121002841,282121002841,1.4106161310622787,147604912394898.7
12/06/22,2012-06-22,227571150415203.0,23565.0,2070231783.0,928255000000000.0,21349525989290,441757224584,441757224584,1.2793438610201915,291141754228996.7
12/06/23,2012-06-23,302387281857643.0,22303.0,1773312569.0,928945000000000.0,17835685572511,292131773584,292131773584,0.532224874449128,160938033121702.38
12/06/24,2012-06-24,189907640743994.0,22392.0,1464248007.0,929765000000000.0,20349671059880,1185226096441,1185226096441,3.502844737669336,665216980023304.4
12/06/25,2012-06-25,181892314292780.0,28713.0,1612870794.0,930420000000000.0,24168142036308,407612829750,407612829750,1.303951889612543,237178826928072.75
12/06/26,2012-06-26,172529161064174.0,30235.0,1827898114.0,931190000000000.0,28619804372118,335372955499,335372955499,1.8433734310725631,318035671590939.1
12/06/27,2012-06-27,198836530904521.0,30875.0,1818068009.0,931935000000000.0,25632868895596,402654997071,402654997071,1.0239330845730423,203595302414873.38
12/06/28,2012-06-28,347491156490419.0,26522.0,1576821961.0,932750000000000.0,22492565061272,262343335856,262343335856,0.5083573208746732,176649673341117.53
12/06/29,2012-06-29,252513074677270.0,22877.0,1183756472.0,933435000000000.0,19662293607793,305398141972,305398141972,0.6030981325256637,152290163776178.84
12/06/30,2012-06-30,139556769277079.0,22618.0,1394161293.0,934165000000000.0,14631834084026,306074974914,306074974914,1.3175388404961779,183871463976716.7
12/07/01,2012-07-01,134664764590640.0,19276.0,965441992.0,934825000000000.0,14253916040581,329720719837,329720719837,0.8860910050020534,119325236594486.94
12/07/02,2012-07-02,119133614564764.0,25147.0,1836948247.0,935535000000000.0,25908291577257,610762085544,610762085544,1.8729572564415293,223132167885183.25
12/07/03,2012-07-03,144033134205712.0,22667.0,1235375229.0,936295000000000.0,25985758937594,302765656149,302765656149,1.5266208863361865,219883991002904.2
12/07/04,2012-07-04,227952686962571.0,23164.0,1328572083.0,937095000000000.0,22954592663648,390915693575,390915693575,1.4343634427138188,326967000847501.44
12/07/05,2012-07-05,201686467873391.0,21643.0,1265297392.0,937845000000000.0,21091552295496,402440786412,402440786412,0.7130997614400791,143822572126211.06
12/07/06,2012-07-06,138145822888506.0,23916.0,1638467211.0,938565000000000.0,21356485480223,306965604549,306965604549,2.0460600868073664,282654654371332.4
12/07/07,2012-07-07,412759719851498.0,25615.0,4286993213.0,939340000000000.0,16212891683749,395498210292,395498210292,1.2729534465250252,525423907971676.75
12/07/08,2012-07-08,82673509483476.0,20799.0,1150252767.0,940170000000000.0,16633690057655,268787512691,268787512691,3.359158399118529,277713413766023.88
12/07/09,2012-07-09,213270321986048.0,25129.0,1589719336.0,940935000000000.0,23024165640217,314038291332,314038291332,1.4460517181778538,308399915544274.25
12/07/10,2012-07-10,217088038102155.0,35080.0,2403191985.0,941750000000000.0,27859940922456,304955707002,304955707002,9.56244138260294,2075891639216130.5
12/07/11,2012-07-11,115503908895928.0,31250.0,1917334500.0,942500000000000.0,21324677242402,452078428726,452078428726,3.9528705377722035,456571998472254.0
12/07/12,2012-07-12,139322553889003.0,24303.0,1353006867.0,943170000000000.0,22083843206061,360046878125,360046878125,0.9773686452538359,136169495747801.12
12/07/13,2012-07-13,247929288295531.0,24556.0,1439979066.0,943920000000000.0,27706503181627,578065050215,578065050215,1.7823644608550149,441900352263035.0
12/07/14,2012-07-14,247398839896959.0,22787.0,1532376089.0,944735000000000.0,22873561538642,381714730601,381714730601,6.335334643330702,1567354441119034.5
12/07/15,2012-07-15,136319976822155.0,26345.0,1760255063.0,945540000000000.0,15283303818103,329699864894,329699864894,1.2444847735426108,169648135484856.3
12/07/16,2012-07-16,211062476932534.0,31379.0,2128658376.0,946240000000000.0,26971954960155,366200099905,366200099905,2.1650375728671225,456958192781339.25
12/07/17,2012-07-17,253279522507513.0,35201.0,2014390364.0,946990000000000.0,36829096286677,631712141807,631712141807,6.325534069013737,1602128248604790.2
12/07/18,2012-07-18,159965531805740.0,32588.0,2641059394.0,947850000000000.0,25255650680869,612905785749,612905785749,2.666014704410877,426470459993012.7
12/07/19,2012-07-19,122813222114948.0,31035.0,2019333470.0,948625000000000.0,23012286471153,324265225287,324265225287,3.065463885346139,376479497036370.06
